attempt_id,assessment_id,learner_id,skill_name,score,passed,duration_seconds,self_reported_confidence
ATT01840,ASM009,LRN0205,Data Visualization,0.517,False,554,0.508
ATT01841,ASM013,LRN0205,Descriptive Statistics,0.834,True,673,0.832
ATT01842,ASM017,LRN0205,Exploratory Data Analysis,0.919,True,669,0.978
ATT01843,ASM031,LRN0205,Python Basics,0.112,False,510,0.05
ATT01844,ASM019,LRN0205,Git & Version Control,0.415,False,690,0.459
ATT01845,ASM030,LRN0205,Problem Solving (DSA Practice),0.631,True,471,0.675
ATT01846,ASM032,LRN0206,Python Data Structures,0.152,False,535,0.05
ATT01847,ASM021,LRN0206,Inferential Statistics,0.351,False,679,0.418
ATT01848,ASM025,LRN0206,ML Foundations,0.511,False,608,0.403
ATT01849,ASM035,LRN0206,Regression Techniques,0.794,True,487,0.877
ATT01850,ASM005,LRN0206,Classification Techniques,0.885,True,645,0.801
ATT01851,ASM027,LRN0206,Model Evaluation,0.172,False,853,0.163
ATT01852,ASM031,LRN0206,Python Basics,0.27,False,556,0.365
ATT01853,ASM019,LRN0206,Git & Version Control,0.447,False,676,0.368
ATT01854,ASM030,LRN0206,Problem Solving (DSA Practice),0.855,True,595,0.898
ATT01855,ASM025,LRN0207,ML Foundations,0.344,False,463,0.333
ATT01856,ASM018,LRN0207,Feature Engineering,0.633,True,747,0.521
ATT01857,ASM028,LRN0207,Neural Networks,0.828,True,648,0.8
ATT01858,ASM012,LRN0207,Deep Learning,0.907,True,699,0.816
ATT01859,ASM026,LRN0207,Model Deployment,0.076,False,561,0.05
ATT01860,ASM027,LRN0207,Model Evaluation,0.331,False,434,0.299
ATT01861,ASM031,LRN0207,Python Basics,0.498,False,596,0.508
ATT01862,ASM019,LRN0207,Git & Version Control,0.793,True,481,0.811
ATT01863,ASM030,LRN0207,Problem Solving (DSA Practice),0.945,True,529,0.823
ATT01864,ASM020,LRN0208,HTML & CSS,0.646,True,454,0.555
ATT01865,ASM022,LRN0208,JavaScript Basics,0.833,True,684,0.76
ATT01866,ASM034,LRN0208,React Fundamentals,0.969,True,593,0.949
ATT01867,ASM029,LRN0208,Node.js Basics,0.248,False,568,0.258
ATT01868,ASM033,LRN0208,REST API Design,0.445,False,626,0.463
ATT01869,ASM011,LRN0208,Database Design (RDBMS),0.475,False,715,0.549
ATT01870,ASM031,LRN0208,Python Basics,0.739,True,749,0.712
ATT01871,ASM019,LRN0208,Git & Version Control,1.0,True,766,0.839
ATT01872,ASM030,LRN0208,Problem Solving (DSA Practice),0.068,False,605,0.063
ATT01873,ASM002,LRN0209,Advanced SQL,0.669,True,511,0.773
ATT01874,ASM007,LRN0209,Data Modeling,0.869,True,545,0.887
ATT01875,ASM015,LRN0209,ETL Fundamentals,0.113,False,478,0.191
ATT01876,ASM003,LRN0209,Apache Spark Basics,0.361,False,665,0.306
ATT01877,ASM010,LRN0209,Data Warehousing,0.639,True,282,0.544
ATT01878,ASM008,LRN0209,Data Pipeline Design,0.706,True,846,0.632
ATT01879,ASM031,LRN0209,Python Basics,0.975,True,564,0.98
ATT01880,ASM019,LRN0209,Git & Version Control,0.206,False,644,0.271
ATT01881,ASM030,LRN0209,Problem Solving (DSA Practice),0.463,False,727,0.5
ATT01882,ASM024,LRN0210,Linux Fundamentals,0.836,True,477,0.849
ATT01883,ASM006,LRN0210,Cloud Computing Basics,0.122,False,699,0.097
ATT01884,ASM001,LRN0210,AWS Core Services,0.256,False,572,0.267
ATT01885,ASM014,LRN0210,Docker Fundamentals,0.502,False,542,0.51
ATT01886,ASM023,LRN0210,Kubernetes Basics,0.766,True,606,0.597
ATT01887,ASM004,LRN0210,CI/CD Pipelines,0.891,True,582,0.811
ATT01888,ASM031,LRN0210,Python Basics,0.187,False,696,0.193
ATT01889,ASM019,LRN0210,Git & Version Control,0.24,False,472,0.311
ATT01890,ASM030,LRN0210,Problem Solving (DSA Practice),0.654,True,575,0.673
ATT01891,ASM036,LRN0211,SQL Basics,0.152,False,537,0.253
ATT01892,ASM002,LRN0211,Advanced SQL,0.263,False,524,0.323
ATT01893,ASM016,LRN0211,Excel for Data Analysis,0.506,False,749,0.455
ATT01894,ASM009,LRN0211,Data Visualization,0.692,True,434,0.655
ATT01895,ASM013,LRN0211,Descriptive Statistics,0.892,True,615,0.917
ATT01896,ASM017,LRN0211,Exploratory Data Analysis,0.098,False,558,0.05
ATT01897,ASM031,LRN0211,Python Basics,0.449,False,673,0.354
ATT01898,ASM019,LRN0211,Git & Version Control,0.61,True,665,0.596
ATT01899,ASM030,LRN0211,Problem Solving (DSA Practice),0.764,True,383,0.772
ATT01900,ASM032,LRN0212,Python Data Structures,0.303,False,513,0.363
ATT01901,ASM021,LRN0212,Inferential Statistics,0.613,True,578,0.564
ATT01902,ASM025,LRN0212,ML Foundations,0.742,True,405,0.879
ATT01903,ASM035,LRN0212,Regression Techniques,0.882,True,661,0.923
ATT01904,ASM005,LRN0212,Classification Techniques,0.082,False,490,0.144
ATT01905,ASM027,LRN0212,Model Evaluation,0.363,False,721,0.201
ATT01906,ASM031,LRN0212,Python Basics,0.606,True,562,0.67
ATT01907,ASM019,LRN0212,Git & Version Control,0.64,True,605,0.72
ATT01908,ASM030,LRN0212,Problem Solving (DSA Practice),0.898,True,670,0.969
ATT01909,ASM025,LRN0213,ML Foundations,0.608,True,521,0.498
ATT01910,ASM018,LRN0213,Feature Engineering,0.648,True,489,0.723
ATT01911,ASM028,LRN0213,Neural Networks,0.91,True,605,0.98
ATT01912,ASM012,LRN0213,Deep Learning,0.073,False,432,0.05
ATT01913,ASM026,LRN0213,Model Deployment,0.381,False,592,0.302
ATT01914,ASM027,LRN0213,Model Evaluation,0.564,False,526,0.525
ATT01915,ASM031,LRN0213,Python Basics,0.782,True,478,0.777
ATT01916,ASM019,LRN0213,Git & Version Control,0.941,True,701,0.885
ATT01917,ASM030,LRN0213,Problem Solving (DSA Practice),0.096,False,491,0.158
ATT01918,ASM020,LRN0214,HTML & CSS,0.725,True,618,0.743
ATT01919,ASM022,LRN0214,JavaScript Basics,0.962,True,556,0.873
ATT01920,ASM034,LRN0214,React Fundamentals,0.241,False,627,0.242
ATT01921,ASM029,LRN0214,Node.js Basics,0.341,False,668,0.316
ATT01922,ASM033,LRN0214,REST API Design,0.505,False,313,0.654
ATT01923,ASM011,LRN0214,Database Design (RDBMS),0.795,True,380,0.798
ATT01924,ASM031,LRN0214,Python Basics,0.915,True,608,0.98
ATT01925,ASM019,LRN0214,Git & Version Control,0.132,False,836,0.207
ATT01926,ASM030,LRN0214,Problem Solving (DSA Practice),0.425,False,382,0.482
ATT01927,ASM002,LRN0215,Advanced SQL,0.906,True,424,0.98
ATT01928,ASM007,LRN0215,Data Modeling,0.121,False,643,0.173
ATT01929,ASM015,LRN0215,ETL Fundamentals,0.399,False,313,0.438
ATT01930,ASM003,LRN0215,Apache Spark Basics,0.595,False,537,0.701
ATT01931,ASM010,LRN0215,Data Warehousing,0.837,True,605,0.749
ATT01932,ASM008,LRN0215,Data Pipeline Design,0.903,True,503,0.851
ATT01933,ASM031,LRN0215,Python Basics,0.119,False,377,0.146
ATT01934,ASM019,LRN0215,Git & Version Control,0.309,False,739,0.356
ATT01935,ASM030,LRN0215,Problem Solving (DSA Practice),0.664,True,611,0.525
ATT01936,ASM024,LRN0216,Linux Fundamentals,0.204,False,688,0.05
ATT01937,ASM006,LRN0216,Cloud Computing Basics,0.381,False,628,0.436
ATT01938,ASM001,LRN0216,AWS Core Services,0.545,False,446,0.379
ATT01939,ASM014,LRN0216,Docker Fundamentals,0.73,True,584,0.815
ATT01940,ASM023,LRN0216,Kubernetes Basics,0.903,True,606,0.841
ATT01941,ASM004,LRN0216,CI/CD Pipelines,0.237,False,610,0.226
ATT01942,ASM031,LRN0216,Python Basics,0.299,False,672,0.463
ATT01943,ASM019,LRN0216,Git & Version Control,0.521,False,537,0.644
ATT01944,ASM030,LRN0216,Problem Solving (DSA Practice),0.755,True,480,0.736
ATT01945,ASM036,LRN0217,SQL Basics,0.383,False,527,0.486
ATT01946,ASM002,LRN0217,Advanced SQL,0.669,True,522,0.62
ATT01947,ASM016,LRN0217,Excel for Data Analysis,0.682,True,469,0.6
ATT01948,ASM009,LRN0217,Data Visualization,0.886,True,502,0.949
ATT01949,ASM013,LRN0217,Descriptive Statistics,0.02,False,489,0.07
ATT01950,ASM017,LRN0217,Exploratory Data Analysis,0.421,False,584,0.429
ATT01951,ASM031,LRN0217,Python Basics,0.577,False,733,0.579
ATT01952,ASM019,LRN0217,Git & Version Control,0.818,True,558,0.811
ATT01953,ASM030,LRN0217,Problem Solving (DSA Practice),0.924,True,554,0.834
ATT01954,ASM032,LRN0218,Python Data Structures,0.551,False,726,0.601
ATT01955,ASM021,LRN0218,Inferential Statistics,0.633,True,390,0.596
ATT01956,ASM025,LRN0218,ML Foundations,0.977,True,667,0.835
ATT01957,ASM035,LRN0218,Regression Techniques,0.181,False,656,0.065
ATT01958,ASM005,LRN0218,Classification Techniques,0.355,False,455,0.353
ATT01959,ASM027,LRN0218,Model Evaluation,0.538,False,637,0.635
ATT01960,ASM031,LRN0218,Python Basics,0.809,True,846,0.722
ATT01961,ASM019,LRN0218,Git & Version Control,0.901,True,398,0.961
ATT01962,ASM030,LRN0218,Problem Solving (DSA Practice),0.099,False,381,0.202
ATT01963,ASM025,LRN0219,ML Foundations,0.833,True,500,0.914
ATT01964,ASM018,LRN0219,Feature Engineering,0.901,True,560,0.913
ATT01965,ASM028,LRN0219,Neural Networks,0.152,False,699,0.099
ATT01966,ASM012,LRN0219,Deep Learning,0.336,False,437,0.37
ATT01967,ASM026,LRN0219,Model Deployment,0.574,False,533,0.54
ATT01968,ASM027,LRN0219,Model Evaluation,0.893,True,785,0.832
ATT01969,ASM031,LRN0219,Python Basics,0.934,True,584,0.841
ATT01970,ASM019,LRN0219,Git & Version Control,0.18,False,468,0.217
ATT01971,ASM030,LRN0219,Problem Solving (DSA Practice),0.454,False,750,0.384
ATT01972,ASM020,LRN0220,HTML & CSS,0.829,True,800,0.797
ATT01973,ASM022,LRN0220,JavaScript Basics,0.085,False,646,0.05
ATT01974,ASM034,LRN0220,React Fundamentals,0.387,False,520,0.432
ATT01975,ASM029,LRN0220,Node.js Basics,0.487,False,640,0.442
ATT01976,ASM033,LRN0220,REST API Design,0.714,True,561,0.853
ATT01977,ASM011,LRN0220,Database Design (RDBMS),0.813,True,539,0.87
ATT01978,ASM031,LRN0220,Python Basics,0.114,False,661,0.05
ATT01979,ASM019,LRN0220,Git & Version Control,0.322,False,589,0.258
ATT01980,ASM030,LRN0220,Problem Solving (DSA Practice),0.626,True,380,0.583
ATT01981,ASM002,LRN0221,Advanced SQL,0.104,False,628,0.05
ATT01982,ASM007,LRN0221,Data Modeling,0.296,False,395,0.409
ATT01983,ASM015,LRN0221,ETL Fundamentals,0.571,False,590,0.502
ATT01984,ASM003,LRN0221,Apache Spark Basics,0.727,True,845,0.603
ATT01985,ASM010,LRN0221,Data Warehousing,0.914,True,491,0.815
ATT01986,ASM008,LRN0221,Data Pipeline Design,0.153,False,536,0.05
ATT01987,ASM031,LRN0221,Python Basics,0.379,False,808,0.395
ATT01988,ASM019,LRN0221,Git & Version Control,0.513,False,560,0.62
ATT01989,ASM030,LRN0221,Problem Solving (DSA Practice),0.706,True,635,0.765
ATT01990,ASM024,LRN0222,Linux Fundamentals,0.342,False,837,0.361
ATT01991,ASM006,LRN0222,Cloud Computing Basics,0.597,False,382,0.718
ATT01992,ASM001,LRN0222,AWS Core Services,0.725,True,659,0.734
ATT01993,ASM014,LRN0222,Docker Fundamentals,0.922,True,675,0.98
ATT01994,ASM023,LRN0222,Kubernetes Basics,0.242,False,691,0.24
ATT01995,ASM004,LRN0222,CI/CD Pipelines,0.462,False,463,0.32
ATT01996,ASM031,LRN0222,Python Basics,0.526,False,751,0.63
ATT01997,ASM019,LRN0222,Git & Version Control,0.769,True,700,0.731
ATT01998,ASM030,LRN0222,Problem Solving (DSA Practice),0.919,True,240,0.94
ATT01999,ASM036,LRN0223,SQL Basics,0.629,True,444,0.711
ATT02000,ASM002,LRN0223,Advanced SQL,0.747,True,684,0.765
ATT02001,ASM016,LRN0223,Excel for Data Analysis,0.946,True,661,0.957
ATT02002,ASM009,LRN0223,Data Visualization,0.141,False,563,0.274
ATT02003,ASM013,LRN0223,Descriptive Statistics,0.403,False,668,0.391
ATT02004,ASM017,LRN0223,Exploratory Data Analysis,0.576,False,750,0.581
ATT02005,ASM031,LRN0223,Python Basics,0.786,True,940,0.88
ATT02006,ASM019,LRN0223,Git & Version Control,0.914,True,749,0.771
ATT02007,ASM030,LRN0223,Problem Solving (DSA Practice),0.266,False,829,0.154
ATT02008,ASM032,LRN0224,Python Data Structures,0.778,True,801,0.712
ATT02009,ASM021,LRN0224,Inferential Statistics,0.971,True,624,0.918
ATT02010,ASM025,LRN0224,ML Foundations,0.156,False,606,0.153
ATT02011,ASM035,LRN0224,Regression Techniques,0.292,False,666,0.287
ATT02012,ASM005,LRN0224,Classification Techniques,0.637,True,590,0.67
ATT02013,ASM027,LRN0224,Model Evaluation,0.693,True,517,0.615
ATT02014,ASM031,LRN0224,Python Basics,0.942,True,636,0.813
ATT02015,ASM019,LRN0224,Git & Version Control,0.114,False,394,0.124
ATT02016,ASM030,LRN0224,Problem Solving (DSA Practice),0.258,False,582,0.285
ATT02017,ASM025,LRN0225,ML Foundations,0.89,True,492,0.96
ATT02018,ASM018,LRN0225,Feature Engineering,0.082,False,611,0.05
ATT02019,ASM028,LRN0225,Neural Networks,0.359,False,563,0.361
ATT02020,ASM012,LRN0225,Deep Learning,0.577,False,675,0.695
ATT02021,ASM026,LRN0225,Model Deployment,0.78,True,732,0.904
ATT02022,ASM027,LRN0225,Model Evaluation,0.903,True,773,0.98
ATT02023,ASM031,LRN0225,Python Basics,0.131,False,340,0.086
ATT02024,ASM019,LRN0225,Git & Version Control,0.251,False,614,0.346
ATT02025,ASM030,LRN0225,Problem Solving (DSA Practice),0.53,False,451,0.617
ATT02026,ASM020,LRN0226,HTML & CSS,0.157,False,571,0.21
ATT02027,ASM022,LRN0226,JavaScript Basics,0.277,False,548,0.332
ATT02028,ASM034,LRN0226,React Fundamentals,0.44,False,623,0.48
ATT02029,ASM029,LRN0226,Node.js Basics,0.776,True,517,0.923
ATT02030,ASM033,LRN0226,REST API Design,0.886,True,612,0.796
ATT02031,ASM011,LRN0226,Database Design (RDBMS),0.099,False,524,0.05
ATT02032,ASM031,LRN0226,Python Basics,0.299,False,543,0.313
ATT02033,ASM019,LRN0226,Git & Version Control,0.576,False,593,0.688
ATT02034,ASM030,LRN0226,Problem Solving (DSA Practice),0.707,True,534,0.637
ATT02035,ASM002,LRN0227,Advanced SQL,0.306,False,961,0.208
ATT02036,ASM007,LRN0227,Data Modeling,0.555,False,990,0.534
ATT02037,ASM015,LRN0227,ETL Fundamentals,0.62,True,641,0.662
ATT02038,ASM003,LRN0227,Apache Spark Basics,0.901,True,484,0.98
ATT02039,ASM010,LRN0227,Data Warehousing,0.085,False,683,0.088
ATT02040,ASM008,LRN0227,Data Pipeline Design,0.39,False,699,0.434
ATT02041,ASM031,LRN0227,Python Basics,0.518,False,773,0.447
ATT02042,ASM019,LRN0227,Git & Version Control,0.63,True,495,0.769
ATT02043,ASM030,LRN0227,Problem Solving (DSA Practice),0.908,True,407,0.841
ATT02044,ASM024,LRN0228,Linux Fundamentals,0.489,False,535,0.463
ATT02045,ASM006,LRN0228,Cloud Computing Basics,0.712,True,570,0.743
ATT02046,ASM001,LRN0228,AWS Core Services,0.975,True,380,0.874
ATT02047,ASM014,LRN0228,Docker Fundamentals,0.158,False,681,0.272
ATT02048,ASM023,LRN0228,Kubernetes Basics,0.286,False,497,0.294
ATT02049,ASM004,LRN0228,CI/CD Pipelines,0.45,False,766,0.572
ATT02050,ASM031,LRN0228,Python Basics,0.806,True,454,0.898
ATT02051,ASM019,LRN0228,Git & Version Control,0.984,True,647,0.948
ATT02052,ASM030,LRN0228,Problem Solving (DSA Practice),0.262,False,680,0.341
ATT02053,ASM036,LRN0229,SQL Basics,0.812,True,601,0.855
ATT02054,ASM002,LRN0229,Advanced SQL,0.914,True,488,0.973
ATT02055,ASM016,LRN0229,Excel for Data Analysis,0.098,False,636,0.158
ATT02056,ASM009,LRN0229,Data Visualization,0.491,False,686,0.519
ATT02057,ASM013,LRN0229,Descriptive Statistics,0.563,False,652,0.664
ATT02058,ASM017,LRN0229,Exploratory Data Analysis,0.692,True,644,0.685
ATT02059,ASM031,LRN0229,Python Basics,0.87,True,397,0.971
ATT02060,ASM019,LRN0229,Git & Version Control,0.202,False,591,0.133
ATT02061,ASM030,LRN0229,Problem Solving (DSA Practice),0.447,False,450,0.444
ATT02062,ASM032,LRN0230,Python Data Structures,0.933,True,338,0.922
ATT02063,ASM021,LRN0230,Inferential Statistics,0.081,False,575,0.05
ATT02064,ASM025,LRN0230,ML Foundations,0.335,False,722,0.292
ATT02065,ASM035,LRN0230,Regression Techniques,0.583,False,571,0.587
ATT02066,ASM005,LRN0230,Classification Techniques,0.826,True,738,0.737
ATT02067,ASM027,LRN0230,Model Evaluation,0.857,True,578,0.98
ATT02068,ASM031,LRN0230,Python Basics,0.189,False,588,0.112
ATT02069,ASM019,LRN0230,Git & Version Control,0.281,False,453,0.165
ATT02070,ASM030,LRN0230,Problem Solving (DSA Practice),0.552,False,466,0.6
ATT02071,ASM025,LRN0231,ML Foundations,0.075,False,502,0.071
ATT02072,ASM018,LRN0231,Feature Engineering,0.358,False,668,0.485
ATT02073,ASM028,LRN0231,Neural Networks,0.497,False,502,0.352
ATT02074,ASM012,LRN0231,Deep Learning,0.799,True,556,0.758
ATT02075,ASM026,LRN0231,Model Deployment,0.811,True,827,0.912
ATT02076,ASM027,LRN0231,Model Evaluation,0.243,False,645,0.323
ATT02077,ASM031,LRN0231,Python Basics,0.231,False,563,0.19
ATT02078,ASM019,LRN0231,Git & Version Control,0.614,True,733,0.536
ATT02079,ASM030,LRN0231,Problem Solving (DSA Practice),0.866,True,626,0.74
ATT02080,ASM020,LRN0232,HTML & CSS,0.308,False,549,0.258
ATT02081,ASM022,LRN0232,JavaScript Basics,0.508,False,559,0.451
ATT02082,ASM034,LRN0232,React Fundamentals,0.629,True,574,0.754
ATT02083,ASM029,LRN0232,Node.js Basics,0.907,True,630,0.844
ATT02084,ASM033,LRN0232,REST API Design,0.179,False,689,0.176
ATT02085,ASM011,LRN0232,Database Design (RDBMS),0.259,False,669,0.258
ATT02086,ASM031,LRN0232,Python Basics,0.627,True,632,0.578
ATT02087,ASM019,LRN0232,Git & Version Control,0.73,True,367,0.655
ATT02088,ASM030,LRN0232,Problem Solving (DSA Practice),0.953,True,712,0.98
ATT02089,ASM002,LRN0233,Advanced SQL,0.596,False,610,0.614
ATT02090,ASM007,LRN0233,Data Modeling,0.645,True,601,0.551
ATT02091,ASM015,LRN0233,ETL Fundamentals,0.988,True,795,0.885
ATT02092,ASM003,LRN0233,Apache Spark Basics,0.184,False,459,0.093
ATT02093,ASM010,LRN0233,Data Warehousing,0.351,False,578,0.376
ATT02094,ASM008,LRN0233,Data Pipeline Design,0.609,True,640,0.691
ATT02095,ASM031,LRN0233,Python Basics,0.771,True,582,0.72
ATT02096,ASM019,LRN0233,Git & Version Control,0.963,True,613,0.98
ATT02097,ASM030,LRN0233,Problem Solving (DSA Practice),0.079,False,568,0.089
ATT02098,ASM024,LRN0234,Linux Fundamentals,0.731,True,535,0.884
ATT02099,ASM006,LRN0234,Cloud Computing Basics,0.975,True,641,0.934
ATT02100,ASM001,LRN0234,AWS Core Services,0.058,False,573,0.119
ATT02101,ASM014,LRN0234,Docker Fundamentals,0.488,False,667,0.55
ATT02102,ASM023,LRN0234,Kubernetes Basics,0.63,True,653,0.597
ATT02103,ASM004,LRN0234,CI/CD Pipelines,0.746,True,659,0.855
ATT02104,ASM031,LRN0234,Python Basics,0.886,True,507,0.819
ATT02105,ASM019,LRN0234,Git & Version Control,0.149,False,605,0.05
ATT02106,ASM030,LRN0234,Problem Solving (DSA Practice),0.266,False,484,0.287
ATT02107,ASM036,LRN0235,SQL Basics,0.942,True,701,0.937
ATT02108,ASM002,LRN0235,Advanced SQL,0.132,False,555,0.098
ATT02109,ASM016,LRN0235,Excel for Data Analysis,0.368,False,464,0.471
ATT02110,ASM009,LRN0235,Data Visualization,0.507,False,553,0.424
ATT02111,ASM013,LRN0235,Descriptive Statistics,0.766,True,554,0.632
ATT02112,ASM017,LRN0235,Exploratory Data Analysis,0.962,True,692,0.841
ATT02113,ASM031,LRN0235,Python Basics,0.203,False,589,0.06
ATT02114,ASM019,LRN0235,Git & Version Control,0.262,False,600,0.172
ATT02115,ASM030,LRN0235,Problem Solving (DSA Practice),0.549,False,505,0.663
ATT02116,ASM032,LRN0236,Python Data Structures,0.122,False,280,0.22
ATT02117,ASM021,LRN0236,Inferential Statistics,0.254,False,779,0.164
ATT02118,ASM025,LRN0236,ML Foundations,0.651,True,681,0.646
ATT02119,ASM035,LRN0236,Regression Techniques,0.634,True,507,0.543
ATT02120,ASM005,LRN0236,Classification Techniques,0.899,True,799,0.802
ATT02121,ASM027,LRN0236,Model Evaluation,0.254,False,779,0.292
ATT02122,ASM031,LRN0236,Python Basics,0.292,False,664,0.251
ATT02123,ASM019,LRN0236,Git & Version Control,0.545,False,629,0.461
ATT02124,ASM030,LRN0236,Problem Solving (DSA Practice),0.648,True,570,0.672
ATT02125,ASM025,LRN0237,ML Foundations,0.294,False,510,0.388
ATT02126,ASM018,LRN0237,Feature Engineering,0.579,False,510,0.672
ATT02127,ASM028,LRN0237,Neural Networks,0.789,True,468,0.735
ATT02128,ASM012,LRN0237,Deep Learning,0.845,True,608,0.921
ATT02129,ASM026,LRN0237,Model Deployment,0.219,False,465,0.117
ATT02130,ASM027,LRN0237,Model Evaluation,0.338,False,533,0.282
ATT02131,ASM031,LRN0237,Python Basics,0.542,False,651,0.44
ATT02132,ASM019,LRN0237,Git & Version Control,0.643,True,633,0.81
ATT02133,ASM030,LRN0237,Problem Solving (DSA Practice),0.948,True,618,0.954
ATT02134,ASM020,LRN0238,HTML & CSS,0.624,True,567,0.533
ATT02135,ASM022,LRN0238,JavaScript Basics,0.802,True,524,0.711
ATT02136,ASM034,LRN0238,React Fundamentals,0.9,True,750,0.963
ATT02137,ASM029,LRN0238,Node.js Basics,0.149,False,705,0.112
ATT02138,ASM033,LRN0238,REST API Design,0.505,False,495,0.42
ATT02139,ASM011,LRN0238,Database Design (RDBMS),0.564,False,570,0.511
ATT02140,ASM031,LRN0238,Python Basics,0.812,True,912,0.711
ATT02141,ASM019,LRN0238,Git & Version Control,0.979,True,616,0.98
ATT02142,ASM030,LRN0238,Problem Solving (DSA Practice),0.047,False,557,0.144
ATT02143,ASM002,LRN0239,Advanced SQL,0.792,True,240,0.705
ATT02144,ASM007,LRN0239,Data Modeling,0.961,True,604,0.871
ATT02145,ASM015,LRN0239,ETL Fundamentals,0.184,False,698,0.267
ATT02146,ASM003,LRN0239,Apache Spark Basics,0.456,False,637,0.416
ATT02147,ASM010,LRN0239,Data Warehousing,0.543,False,623,0.591
ATT02148,ASM008,LRN0239,Data Pipeline Design,0.8,True,627,0.786
ATT02149,ASM031,LRN0239,Python Basics,0.862,True,595,0.98
ATT02150,ASM019,LRN0239,Git & Version Control,0.176,False,544,0.219
ATT02151,ASM030,LRN0239,Problem Solving (DSA Practice),0.406,False,574,0.491
ATT02152,ASM024,LRN0240,Linux Fundamentals,0.897,True,628,0.98
ATT02153,ASM006,LRN0240,Cloud Computing Basics,0.091,False,679,0.134
ATT02154,ASM001,LRN0240,AWS Core Services,0.334,False,644,0.432
ATT02155,ASM014,LRN0240,Docker Fundamentals,0.626,True,671,0.667
ATT02156,ASM023,LRN0240,Kubernetes Basics,0.667,True,591,0.708
ATT02157,ASM004,LRN0240,CI/CD Pipelines,0.963,True,643,0.98
ATT02158,ASM031,LRN0240,Python Basics,0.09,False,570,0.083
ATT02159,ASM019,LRN0240,Git & Version Control,0.463,False,428,0.49
ATT02160,ASM030,LRN0240,Problem Solving (DSA Practice),0.619,True,723,0.628
